Time,Extension,Load
"8.20000","2.26878","202.77600"
"8.30000","2.29399","205.07486"
"8.40000","2.31880","207.26624"
"8.50000","2.34385","209.58167"
"8.60000","2.36893","211.80229"
"8.70000","2.39378","214.10880"
"8.80000","2.41902","216.39720"
"8.90000","2.44379","218.48524"
"9.00000","2.46896","220.87610"
"9.10000","2.49389","223.03435"
"9.20000","2.51884","225.23271"
"9.30000","2.54400","227.42307"
"9.40000","2.56879","229.80023"
"9.50000","2.59393","231.97615"
"9.60000","2.61880","234.21240"
"9.70000","2.64388","236.33365"
"9.80000","2.66892","238.79665"
"9.90000","2.69383","240.86575"
"10.00000","2.71899","243.14127"
"10.10000","2.74381","245.32487"
"10.20000","2.76892","247.67772"
"10.30000","2.79388","249.79224"
"10.40000","2.81883","252.14203"
"10.50000","2.84398","254.38354"
"10.60000","2.86879","256.55801"
"10.70000","2.89395","258.78366"
"10.80000","2.91885","260.85718"
"10.90000","2.94383","263.19580"
"11.00000","2.96898","265.40555"
"11.10000","2.99378","267.59027"
"11.20000","3.01898","269.82861"
"11.30000","3.04386","272.02441"
"11.40000","3.06889","274.25241"
"11.50000","3.09391","276.45285"
"11.60000","3.11879","278.61169"
"11.70000","3.14399","280.97559"
"11.80000","3.16876","283.02478"
"11.90000","3.19396","285.24365"
"12.00000","3.21885","287.42822"
"12.10000","3.24383","289.68857"
"12.20000","3.26899","291.84003"
"12.30000","3.29378","293.91028"
"12.40000","3.31897","296.15869"
"12.50000","3.34381","298.35446"
"12.60000","3.36889","300.64825"
"12.70000","3.39392","302.77972"
"12.80000","3.41880","304.95770"
"12.90000","3.44405","307.24039"
"13.00000","3.46879","309.55865"
"13.10000","3.49392","311.65939"
"13.20000","3.51885","313.75992"
"13.30000","3.54382","316.08484"
"13.40000","3.56897","318.28455"
"13.50000","3.59380","320.35654"
"13.60000","3.61899","322.50623"
"13.70000","3.64384","324.79532"
"13.80000","3.66890","326.93564"
"13.90000","3.69393","329.16547"
"14.00000","3.71882","331.34045"
"14.10000","3.74397","333.46747"
"14.20000","3.76881","335.70847"
"14.30000","3.79389","337.84314"
"14.40000","3.81887","340.10782"
"14.50000","3.84382","342.30035"
"14.60000","3.86898","344.36041"
"14.70000","3.89381","346.60135"
"14.80000","3.91896","348.84753"
"14.90000","3.94386","351.01178"
"15.00000","3.96884","353.22751"
"15.10000","3.99398","355.37897"
"15.20000","4.01879","357.49261"
"15.30000","4.04399","359.75317"
"15.40000","4.06884","361.91168"
"15.50000","4.09388","364.13391"
"15.60000","4.11891","366.11325"
"15.70000","4.14383","368.42480"
"15.80000","4.16902","370.65985"
"15.90000","4.19380","372.74942"
"16.00000","4.21894","375.08508"
"16.10000","4.24382","377.22171"
"16.20000","4.26880","379.39005"
"16.30000","4.29397","381.52948"
"16.40000","4.31879","383.72238"
"16.50000","4.34400","385.95941"
"16.60000","4.36880","388.02890"
"16.70000","4.39390","390.27380"
"16.80000","4.41895","392.36835"
"16.90000","4.44381","394.57520"
"17.00000","4.46901","396.89923"
"17.10000","4.49380","398.82297"
"17.20000","4.51894","401.08923"
"17.30000","4.54382","403.23907"
"17.40000","4.56883","405.46329"
"17.50000","4.59396","407.61093"
"17.60000","4.61880","409.72876"
"17.70000","4.64400","411.95984"
"17.80000","4.66884","414.07938"
"17.90000","4.69390","416.40723"
"18.00000","4.71895","418.40799"
"18.10000","4.74382","420.73401"
"18.20000","4.76898","422.79782"
"18.30000","4.79380","424.85037"
"18.40000","4.81890","427.11884"
"18.50000","4.84386","429.26340"
"18.60000","4.86882","431.42862"
"18.70000","4.89401","433.62918"
"18.80000","4.91881","435.73956"
"18.90000","4.94396","437.86075"
"19.00000","4.96886","440.06888"
"19.10000","4.99382","442.27551"
"19.20000","5.01895","444.27570"
"19.30000","5.04382","446.35971"
"19.40000","5.06898","448.63370"
"19.50000","5.09378","450.75546"
"19.60000","5.11886","452.94998"
"19.70000","5.14391","455.02557"
"19.80000","5.16882","457.18777"
"19.90000","5.19405","459.40149"
"20.00000","5.21879","461.46628"
"20.10000","5.24395","463.72549"
"20.20000","5.26885","465.83536"
"20.30000","5.29381","467.82022"
"20.40000","5.31898","470.03375"
"20.50000","5.34377","472.23657"
"20.60000","5.36901","474.42651"
"20.70000","5.39380","476.39026"
"20.80000","5.41888","478.54617"
"20.90000","5.44392","480.60483"
"21.00000","5.46881","482.81274"
"21.10000","5.49398","485.04559"
"21.20000","5.51877","487.03091"
"21.30000","5.54393","489.24075"
"21.40000","5.56885","491.24969"
"21.50000","5.59387","493.46695"
"21.60000","5.61901","495.51605"
"21.70000","5.64382","497.75793"
"21.80000","5.66897","499.80603"
"21.90000","5.69380","501.89752"
"22.00000","5.71887","504.10931"
"22.10000","5.74394","506.17874"
"22.20000","5.76880","508.31827"
"22.30000","5.79397","510.54306"
"22.40000","5.81881","512.62323"
"22.50000","5.84391","514.65210"
"22.60000","5.86888","516.74487"
"22.70000","5.89385","518.89868"
"22.80000","5.91899","520.94904"
"22.90000","5.94379","523.17987"
"23.00000","5.96895","525.28827"
"23.10000","5.99383","527.31055"
"23.20000","6.01886","529.39917"
"23.30000","6.04398","531.53754"
"23.40000","6.06881","533.60852"
"23.50000","6.09399","535.73016"
"23.60000","6.11881","537.82855"
"23.70000","6.14388","539.84448"
"23.80000","6.16889","541.97083"
"23.90000","6.19379","544.16235"
"24.00000","6.21896","546.28009"
"24.10000","6.24381","548.29401"
"24.20000","6.26897","550.41687"
"24.30000","6.29386","552.58124"
"24.40000","6.31887","554.51953"
"24.50000","6.34399","556.72394"
"24.60000","6.36879","558.74847"
"24.70000","6.39397","560.99335"
"24.80000","6.41880","563.04425"
"24.90000","6.44390","565.12299"
"25.00000","6.46889","567.07611"
"25.10000","6.49381","569.27362"
"25.20000","6.51899","571.38739"
"25.30000","6.54379","573.45795"
"25.40000","6.56896","575.48962"
"25.50000","6.59389","577.71954"
"25.60000","6.61887","579.64691"
"25.70000","6.64397","581.81030"
"25.80000","6.66880","583.73016"
"25.90000","6.69392","585.84576"
"26.00000","6.71881","588.06604"
"26.10000","6.74386","590.07245"
"26.20000","6.76890","592.13245"
"26.30000","6.79381","594.21283"
"26.40000","6.81900","596.38831"
"26.50000","6.84384","598.38501"
"26.60000","6.86894","600.43384"
"26.70000","6.89388","602.54034"
"26.80000","6.91882","604.63062"
"26.90000","6.94395","606.76312"
"27.00000","6.96876","608.66473"
"27.10000","6.99397","610.80811"
"27.20000","7.01882","612.86969"
"27.30000","7.04387","614.97913"
"27.40000","7.06896","616.90082"
"27.50000","7.09380","618.99426"
"27.60000","7.11900","621.01099"
"27.70000","7.14381","623.05078"
"27.80000","7.16890","625.16241"
"27.90000","7.19388","627.23517"
"28.00000","7.21880","629.28259"
"28.10000","7.24400","631.32562"
"28.20000","7.26881","633.40192"
"28.30000","7.29397","635.48914"
"28.40000","7.31886","637.47180"
"28.50000","7.34387","639.54199"
"28.60000","7.36899","641.62598"
"28.70000","7.39379","643.53955"
"28.80000","7.41899","645.73993"
"28.90000","7.44381","647.75043"
"29.00000","7.46889","649.86224"
"29.10000","7.49389","651.72894"
"29.20000","7.51882","653.87268"
"29.30000","7.54398","655.84515"
"29.40000","7.56879","657.85229"
"29.50000","7.59395","659.93768"
"29.60000","7.61885","661.98938"
"29.70000","7.64384","664.04010"
"29.80000","7.66897","666.11578"
"29.90000","7.69379","668.11688"
"30.00000","7.71898","670.19354"
"30.10000","7.74380","672.09174"
"30.20000","7.76887","674.17493"
"30.30000","7.79391","676.21539"
"30.40000","7.81879","678.34808"
"30.50000","7.84401","680.33240"
"30.60000","7.86884","682.18701"
"30.70000","7.89390","684.36151"
"30.80000","7.91886","686.25488"
"30.90000","7.94384","688.37280"
"31.00000","7.96895","690.34576"
"31.10000","7.99378","692.41083"
"31.20000","8.01898","694.49835"
"31.30000","8.04385","696.42096"
"31.40000","8.06889","698.63519"
"31.50000","8.09394","700.57343"
"31.60000","8.11878","702.53668"
"31.70000","8.14397","704.49982"
"31.80000","8.16879","706.51904"
"31.90000","8.19393","708.56421"
"32.00000","8.21889","710.73877"
"32.10000","8.24384","712.67780"
"32.20000","8.26904","714.65631"
"32.30000","8.29377","716.67120"
"32.40000","8.31895","718.78577"
"32.50000","8.34381","720.83502"
"32.60000","8.36883","722.71960"
"32.70000","8.39393","724.80969"
"32.80000","8.41882","726.80023"
"32.90000","8.44401","728.87476"
"33.00000","8.46883","730.88507"
"33.10000","8.49394","732.90002"
"33.20000","8.51890","734.86462"
"33.30000","8.54383","736.93597"
"33.40000","8.56896","738.96826"
"33.50000","8.59378","741.05646"
"33.60000","8.61891","742.98901"
"33.70000","8.64384","744.96954"
"33.80000","8.66886","747.00897"
"33.90000","8.69394","749.08051"
"34.00000","8.71881","750.99316"
"34.10000","8.74399","752.99677"
"34.20000","8.76882","754.88153"
"34.30000","8.79388","756.84094"
"34.40000","8.81893","758.94104"
"34.50000","8.84381","760.86865"
"34.60000","8.86897","762.84174"
"34.70000","8.89382","764.78821"
"34.80000","8.91893","766.93726"
"34.90000","8.94389","768.81165"
"35.00000","8.96887","770.84155"
"35.10000","8.99398","772.89972"
"35.20000","9.01877","774.81854"
"35.30000","9.04393","776.76825"
"35.40000","9.06882","778.65015"
"35.50000","9.09386","780.71735"
"35.60000","9.11893","782.70428"
"35.70000","9.14380","784.79901"
"35.80000","9.16898","786.76605"
"35.90000","9.19380","788.75848"
"36.00000","9.21893","790.84784"
"36.10000","9.24391","792.72461"
"36.20000","9.26886","794.70251"
"36.30000","9.29398","796.71045"
"36.40000","9.31881","798.63629"
"36.50000","9.34394","800.62823"
"36.60000","9.36882","802.61987"
"36.70000","9.39387","804.63037"
"36.80000","9.41891","806.56000"
"36.90000","9.44380","808.60461"
"37.00000","9.46901","810.70923"
"37.10000","9.49383","812.50427"
"37.20000","9.51892","814.64734"
"37.30000","9.54390","816.51837"
"37.40000","9.56882","818.51111"
"37.50000","9.59393","820.49176"
"37.60000","9.61879","822.46643"
"37.70000","9.64394","824.38568"
"37.80000","9.66882","826.44366"
"37.90000","9.69388","828.38184"
"38.00000","9.71898","830.40039"
"38.10000","9.74379","832.34375"
"38.20000","9.76899","834.16980"
"38.30000","9.79383","836.26776"
"38.40000","9.81889","838.24701"
"38.50000","9.84391","840.16669"
"38.60000","9.86882","842.14172"
"38.70000","9.89397","844.15350"
"38.80000","9.91878","846.13965"
"38.90000","9.94392","848.10602"
"39.00000","9.96887","850.09167"
"39.10000","9.99386","851.98486"
"39.20000","10.01900","853.96887"
"39.30000","10.04379","855.81012"
"39.40000","10.06899","857.87720"
"39.50000","10.09385","859.85840"
"39.60000","10.11886","861.77521"
"39.70000","10.14392","863.74451"
"39.80000","10.16879","865.62030"
"39.90000","10.19401","867.72565"
"40.00000","10.21881","869.51117"
"40.10000","10.24391","871.53094"
"40.20000","10.26891","873.53571"
"40.30000","10.29381","875.44098"
"40.40000","10.31896","877.38580"
"40.50000","10.34379","879.25580"
"40.60000","10.36896","881.32697"
"40.70000","10.39381","883.20441"
"40.80000","10.41889","885.16718"
"40.90000","10.44394","887.11914"
"41.00000","10.46882","889.06323"
"41.10000","10.49399","891.00421"
"41.20000","10.51880","892.92352"
"41.30000","10.54391","894.89294"
"41.40000","10.56888","896.85077"
"41.50000","10.59381","898.80096"
"41.60000","10.61895","900.75818"
"41.70000","10.64379","902.50366"
"41.80000","10.66896","904.59680"
"41.90000","10.69383","906.57294"
"42.00000","10.71887","908.48242"
"42.10000","10.74397","910.45471"
"42.20000","10.76879","912.35590"
"42.30000","10.79397","914.27502"
"42.40000","10.81881","916.33826"
"42.50000","10.84389","918.21637"
"42.60000","10.86891","920.08441"
"42.70000","10.89383","922.02148"
"42.80000","10.91899","924.02026"
"42.90000","10.94382","925.91748"
"43.00000","10.96891","927.89081"
"43.10000","10.99388","929.78870"
"43.20000","11.01881","931.73682"
"43.30000","11.04396","933.66168"
"43.40000","11.06879","935.50012"
"43.50000","11.09401","937.55920"
"43.60000","11.11882","939.49261"
"43.70000","11.14390","941.49048"
"43.80000","11.16894","943.21503"
"43.90000","11.19380","945.26855"
"44.00000","11.21901","947.28973"
"44.10000","11.24380","949.05078"
"44.20000","11.26891","951.02673"
"44.30000","11.29388","952.97058"
"44.40000","11.31883","954.93652"
"44.50000","11.34398","956.86975"
"44.60000","11.36878","958.77551"
"44.70000","11.39401","960.74939"
"44.80000","11.41885","962.59375"
"44.90000","11.44390","964.62079"
"45.00000","11.46895","966.47815"
"45.10000","11.49379","968.36853"
"45.20000","11.51893","970.37891"
"45.30000","11.54377","972.17151"
"45.40000","11.56888","974.22290"
"45.50000","11.59384","976.02606"
"45.60000","11.61887","978.08142"
"45.70000","11.64400","979.84045"
"45.80000","11.66883","981.96222"
"45.90000","11.69396","983.81604"
"46.00000","11.71882","985.77283"
"46.10000","11.74386","987.64795"
"46.20000","11.76891","989.63800"
"46.30000","11.79379","991.43561"
"46.40000","11.81900","993.54901"
"46.50000","11.84380","995.37354"
"46.60000","11.86893","997.36133"
"46.70000","11.89393","999.11627"
"46.80000","11.91881","1001.27661"
"46.90000","11.94398","1003.07111"
"47.00000","11.96878","1005.09778"
"47.10000","11.99393","1006.99689"
"47.20000","12.01888","1008.90564"
"47.30000","12.04384","1010.92346"
"47.40000","12.06897","1012.75500"
"47.50000","12.09380","1014.73517"
"47.60000","12.11900","1016.51532"
"47.70000","12.14382","1018.46448"
"47.80000","12.16889","1020.48254"
"47.90000","12.19393","1022.45239"
"48.00000","12.21878","1024.27478"
"48.10000","12.24399","1026.29004"
"48.20000","12.26877","1028.28113"
"48.30000","12.29394","1030.35327"
"48.40000","12.31886","1032.12988"
"48.50000","12.34385","1034.04224"
"48.60000","12.36899","1036.09204"
"48.70000","12.39378","1037.94971"
"48.80000","12.41897","1039.91614"
"48.90000","12.44383","1041.79443"
"49.00000","12.46888","1043.74756"
"49.10000","12.49391","1045.80652"
"49.20000","12.51879","1047.77344"
"49.30000","12.54399","1049.58960"
"49.40000","12.56877","1051.46765"
"49.50000","12.59394","1053.36182"
"49.60000","12.61888","1055.35205"
"49.70000","12.64383","1057.30896"
"49.80000","12.66901","1059.21704"
"49.90000","12.69384","1061.07996"
"50.00000","12.71895","1063.07788"
"50.10000","12.74386","1065.04639"
"50.20000","12.76884","1066.93530"
"50.30000","12.79391","1068.82910"
"50.40000","12.81880","1070.80249"
"50.50000","12.84402","1072.67017"
"50.60000","12.86881","1074.55762"
"50.70000","12.89394","1076.55420"
"50.80000","12.91892","1078.33545"
"50.90000","12.94380","1080.35034"
"51.00000","12.96894","1082.38953"
"51.10000","12.99380","1084.10254"
"51.20000","13.01895","1086.19385"
"51.30000","13.04387","1088.07227"
"51.40000","13.06886","1090.12317"
"51.50000","13.09399","1091.95728"
"51.60000","13.11876","1093.75159"
"51.70000","13.14397","1095.85376"
"51.80000","13.16878","1097.69897"
"51.90000","13.19387","1099.70374"
"52.00000","13.21893","1101.55237"
"52.10000","13.24381","1103.56519"
"52.20000","13.26903","1105.43945"
"52.30000","13.29380","1107.30859"
"52.40000","13.31898","1109.29333"
"52.50000","13.34386","1111.13110"
"52.60000","13.36883","1113.01807"
"52.70000","13.39393","1114.97461"
"52.80000","13.41878","1116.85120"
"52.90000","13.44397","1118.88892"
"53.00000","13.46880","1120.62622"
"53.10000","13.49392","1122.64233"
"53.20000","13.51890","1124.62793"
"53.30000","13.54383","1126.43713"
"53.40000","13.56898","1128.44775"
"53.50000","13.59378","1130.23901"
"53.60000","13.61893","1132.51208"
"53.70000","13.64385","1134.09875"
"53.80000","13.66884","1136.19543"
"53.90000","13.69393","1138.06152"
"54.00000","13.71883","1139.91797"
"54.10000","13.74397","1141.84900"
"54.20000","13.76883","1143.67102"
"54.30000","13.79393","1145.74377"
"54.40000","13.81893","1147.46704"
"54.50000","13.84379","1149.48950"
"54.60000","13.86898","1151.31604"
"54.70000","13.89382","1153.28711"
"54.80000","13.91890","1155.20251"
"54.90000","13.94390","1157.01392"
"55.00000","13.96878","1159.07751"
"55.10000","13.99397","1160.86633"
"55.20000","14.01880","1162.77441"
"55.30000","14.04397","1164.68127"
"55.40000","14.06889","1166.60242"
"55.50000","14.09387","1168.58972"
"55.60000","14.11896","1170.44666"
"55.70000","14.14379","1172.42981"
"55.80000","14.16896","1174.35449"
"55.90000","14.19379","1176.20166"
"56.00000","14.21888","1178.07422"
"56.10000","14.24387","1180.00195"
"56.20000","14.26881","1181.98401"
"56.30000","14.29405","1183.78467"
"56.40000","14.31881","1185.70837"
"56.50000","14.34397","1187.66956"
"56.60000","14.36887","1189.67322"
"56.70000","14.39380","1191.56982"
"56.80000","14.41894","1193.47314"
"56.90000","14.44380","1195.43994"
"57.00000","14.46897","1197.33508"
"57.10000","14.49381","1199.31152"
"57.20000","14.51892","1201.20618"
"57.30000","14.54394","1203.15649"
"57.40000","14.56880","1205.10620"
"57.50000","14.59399","1207.17310"
"57.60000","14.61881","1209.07532"
"57.70000","14.64393","1210.94006"
"57.80000","14.66886","1212.91724"
"57.90000","14.69385","1214.85669"
"58.00000","14.71894","1216.77661"
"58.10000","14.74378","1218.72595"
"58.20000","14.76896","1220.60779"
"58.30000","14.79384","1222.62964"
"58.40000","14.81888","1224.61072"
"58.50000","14.84395","1226.49390"
"58.60000","14.86880","1228.45923"
"58.70000","14.89400","1230.39697"
"58.80000","14.91882","1232.27356"
"58.90000","14.94391","1234.34473"
"59.00000","14.96887","1236.10449"
"59.10000","14.99383","1238.15698"
"59.20000","15.01900","1240.27063"
"59.30000","15.04379","1241.99573"
"59.40000","15.06895","1244.08289"
"59.50000","15.09385","1245.85425"
"59.60000","15.11884","1247.88977"
"59.70000","15.14393","1249.80518"
"59.80000","15.16880","1251.72668"
"59.90000","15.19397","1253.73169"
"60.00000","15.21882","1255.73145"
"60.10000","15.24393","1257.55249"
"60.20000","15.26891","1259.45007"
"60.30000","15.29382","1261.30957"
"60.40000","15.31901","1263.24365"
"60.50000","15.34379","1265.24292"
"60.60000","15.36893","1267.13928"
"60.70000","15.39386","1269.07227"
"60.80000","15.41883","1270.91711"
"60.90000","15.44393","1272.96863"
"61.00000","15.46879","1274.83948"
"61.10000","15.49399","1276.68079"
"61.20000","15.51880","1278.54468"
"61.30000","15.54391","1280.55286"
"61.40000","15.56892","1282.49060"
"61.50000","15.59379","1284.29138"
"61.60000","15.61898","1286.36096"
"61.70000","15.64381","1288.22437"
"61.80000","15.66894","1290.11145"
"61.90000","15.69387","1291.96277"
"62.00000","15.71883","1293.95593"
"62.10000","15.74399","1295.85681"
"62.20000","15.76881","1297.78491"
"62.30000","15.79395","1299.72388"
"62.40000","15.81884","1301.63220"
"62.50000","15.84385","1303.46606"
"62.60000","15.86893","1305.35498"
"62.70000","15.89382","1307.27173"
"62.80000","15.91900","1309.14465"
"62.90000","15.94381","1311.12390"
"63.00000","15.96896","1313.26025"
"63.10000","15.99388","1314.97571"
"63.20000","16.01881","1316.81726"
"63.30000","16.04398","1318.80261"
"63.40000","16.06879","1320.68848"
"63.50000","16.09394","1322.67871"
"63.60000","16.11885","1324.55688"
"63.70000","16.14387","1326.55432"
"63.80000","16.16892","1328.38147"
"63.90000","16.19382","1330.37537"
"64.00000","16.21902","1332.31067"
"64.10000","16.24380","1334.18591"
"64.20000","16.26892","1336.10071"
"64.30000","16.29390","1337.98267"
"64.40000","16.31879","1340.07068"
"64.50000","16.34395","1341.88672"
"64.60000","16.36876","1343.79785"
"64.70000","16.39396","1345.76501"
"64.80000","16.41885","1347.65222"
"64.90000","16.44389","1349.59436"
"65.00000","16.46898","1351.50940"
"65.10000","16.49380","1353.46045"
"65.20000","16.51900","1355.40527"
"65.30000","16.54378","1357.28345"
"65.40000","16.56888","1359.20020"
"65.50000","16.59388","1361.11194"
"65.60000","16.61880","1363.10767"
"65.70000","16.64398","1364.91321"
"65.80000","16.66882","1366.92639"
"65.90000","16.69398","1368.76709"
"66.00000","16.71887","1370.67053"
"66.10000","16.74385","1372.63013"
"66.20000","16.76896","1374.53906"
"66.30000","16.79378","1376.46960"
"66.40000","16.81894","1378.35437"
"66.50000","16.84387","1380.25415"
"66.60000","16.86888","1382.27234"
"66.70000","16.89393","1384.03906"
"66.80000","16.91878","1386.02747"
"66.90000","16.94400","1387.89490"
"67.00000","16.96881","1389.73840"
"67.10000","16.99393","1391.78076"
"67.20000","17.01888","1393.57141"
"67.30000","17.04380","1395.52502"
"67.40000","17.06896","1397.51196"
"67.50000","17.09379","1399.43323"
"67.52500","17.10004","1400.01953"
