Time,Extension,Load
(s),(mm),(N)
"16.30000","4.22818","380.46976"
"16.40000","4.25332","382.66663"
"16.50000","4.27817","384.83780"
"16.60000","4.30336","386.96725"
"16.70000","4.32817","389.20975"
"16.80000","4.35328","391.39264"
"16.90000","4.37825","393.49472"
"17.00000","4.40313","395.73550"
"17.10000","4.42834","397.88947"
"17.20000","4.45316","400.13940"
"17.30000","4.47830","402.30457"
"17.40000","4.50321","404.41467"
"17.50000","4.52822","406.61209"
"17.60000","4.55334","408.89267"
"17.70000","4.57818","411.01855"
"17.80000","4.60333","413.11508"
"17.90000","4.62816","415.39838"
"18.00000","4.65324","417.48557"
"18.10000","4.67822","419.56747"
"18.20000","4.70316","421.80380"
"18.30000","4.72833","424.06650"
"18.40000","4.75318","426.25336"
"18.50000","4.77828","428.36829"
"18.60000","4.80327","430.54343"
"18.70000","4.82820","432.62943"
"18.80000","4.85335","434.86142"
"18.90000","4.87815","436.98996"
"19.00000","4.90331","439.23734"
"19.10000","4.92818","441.21207"
"19.20000","4.95320","443.37512"
"19.30000","4.97829","445.59891"
"19.40000","5.00316","447.74445"
"19.50000","5.02836","449.87570"
"19.60000","5.05319","452.01117"
"19.70000","5.07826","454.23471"
"19.80000","5.10326","456.31757"
"19.90000","5.12816","458.54904"
"20.00000","5.15336","460.60345"
"20.10000","5.17816","462.81622"
"20.20000","5.20332","464.95432"
"20.30000","5.22815","467.08115"
"20.40000","5.25318","469.21652"
"20.50000","5.27831","471.38211"
"20.60000","5.30312","473.52597"
"20.70000","5.32839","475.64694"
"20.80000","5.35316","477.71027"
"20.90000","5.37828","480.02078"
"21.00000","5.40324","481.90967"
"21.10000","5.42814","484.22729"
"21.20000","5.45334","486.27924"
"21.30000","5.47815","488.36893"
"21.40000","5.50330","490.65753"
"21.50000","5.52823","492.56580"
"21.60000","5.55320","494.69611"
"21.70000","5.57831","496.95596"
"21.80000","5.60319","499.01852"
"21.90000","5.62832","501.26361"
"22.00000","5.65318","503.34576"
"22.10000","5.67822","505.48813"
"22.20000","5.70326","507.57007"
"22.30000","5.72819","509.63574"
"22.40000","5.75337","511.84390"
"22.50000","5.77819","514.02368"
"22.60000","5.80328","516.14734"
"22.70000","5.82823","518.26385"
"22.80000","5.85317","520.23767"
"22.90000","5.87830","522.41907"
"23.00000","5.90317","524.60217"
"23.10000","5.92832","526.67322"
"23.20000","5.95319","528.74445"
"23.30000","5.97822","530.91962"
"23.40000","6.00329","533.03430"
"23.50000","6.02817","535.11768"
"23.60000","6.05335","537.12396"
"23.70000","6.07815","539.26294"
"23.80000","6.10324","541.39667"
"23.90000","6.12824","543.44196"
"24.00000","6.15317","545.59436"
"24.10000","6.17836","547.82416"
