Time,Extension,Load
"6.70000","1.94771","168.04137"
"6.80000","1.97262","170.44707"
"6.90000","1.99754","172.56389"
"7.00000","2.02267","175.01939"
"7.10000","2.04752","177.21495"
"7.20000","2.07270","179.53476"
"7.30000","2.09755","181.76387"
"7.40000","2.12270","184.04710"
"7.50000","2.14767","186.25897"
"7.60000","2.17256","188.56319"
"7.70000","2.19776","190.86653"
"7.80000","2.22251","193.15341"
"7.90000","2.24767","195.27428"
"8.00000","2.27259","197.59467"
"8.10000","2.29757","199.91034"
"8.20000","2.32272","202.13930"
"8.30000","2.34755","204.46533"
"8.40000","2.37275","206.75880"
"8.50000","2.39759","208.93932"
"8.60000","2.42263","211.16660"
"8.70000","2.44766","213.37042"
"8.80000","2.47251","215.68069"
"8.90000","2.49771","217.87761"
"9.00000","2.52256","220.09190"
"9.10000","2.54766","222.50502"
"9.20000","2.57262","224.53656"
"9.30000","2.59757","226.87404"
"9.40000","2.62273","229.15009"
"9.50000","2.64754","231.22069"
"9.60000","2.67272","233.61256"
"9.70000","2.69759","235.80194"
"9.80000","2.72256","238.07292"
"9.90000","2.74767","240.27170"
"10.00000","2.77251","242.40993"
"10.10000","2.79771","244.80453"
"10.20000","2.82255","246.89677"
"10.30000","2.84767","249.19638"
"10.40000","2.87267","251.40591"
"10.50000","2.89755","253.59204"
"10.60000","2.92276","255.88309"
"10.70000","2.94752","257.91388"
"10.80000","2.97271","260.20499"
"10.90000","2.99758","262.46432"
"11.00000","3.02258","264.69910"
"11.10000","3.04769","266.80850"
"11.20000","3.07250","269.03925"
"11.30000","3.09775","271.35583"
"11.40000","3.12254","273.39056"
"11.50000","3.14765","275.74097"
"11.60000","3.17266","277.93423"
"11.70000","3.19755","280.09344"
"11.80000","3.22272","282.29382"
"11.90000","3.24752","284.43484"
"12.00000","3.27267","286.72836"
"12.10000","3.29759","288.92651"
"12.20000","3.32259","291.13483"
"12.30000","3.34772","293.28232"
"12.40000","3.37256","295.53995"
"12.50000","3.39770","297.71429"
"12.60000","3.42257","299.97083"
"12.70000","3.44762","302.01785"
"12.80000","3.47265","304.25497"
"12.90000","3.49755","306.55563"
"13.00000","3.52273","308.65317"
"13.10000","3.54757","310.81802"
"13.20000","3.57267","313.02060"
"13.30000","3.59763","315.17953"
"13.40000","3.62253","317.37543"
"13.50000","3.64770","319.63995"
"13.60000","3.67252","321.80127"
"13.70000","3.69769","324.04437"
"13.80000","3.72261","326.24490"
"13.90000","3.74761","328.37210"
"14.00000","3.77271","330.54129"
"14.10000","3.79754","332.84644"
"14.20000","3.82272","334.91507"
"14.30000","3.84756","337.18222"
"14.40000","3.87263","339.49179"
"14.50000","3.89763","341.52979"
"14.60000","3.92254","343.79578"
"14.70000","3.94770","345.97345"
"14.80000","3.97254","348.11429"
"14.90000","3.99772","350.40515"
"15.00000","4.02258","352.48035"
"15.10000","4.04759","354.71777"
"15.20000","4.07268","356.75031"
"15.30000","4.09754","359.03806"
"15.40000","4.12275","361.31613"
"15.50000","4.14755","363.38654"
"15.60000","4.17265","365.59821"
"15.70000","4.19761","367.73578"
"15.80000","4.22253","369.97647"
"15.90000","4.24774","372.18741"
"16.00000","4.27255","374.25946"
"16.10000","4.29770","376.46124"
"16.20000","4.32263","378.62289"
"16.30000","4.34761","380.85733"
"16.40000","4.37270","382.94980"
"16.50000","4.39752","385.21716"
"16.60000","4.42270","387.35818"
"16.70000","4.44757","389.47733"
"16.80000","4.47261","391.79303"
"16.90000","4.49764","393.74182"
"17.00000","4.52256","396.01385"
"17.10000","4.54774","398.28833"
"17.20000","4.57258","400.28879"
"17.30000","4.59768","402.64804"
"17.40000","4.62260","404.78784"
"17.50000","4.64756","406.95499"
"17.60000","4.67266","409.02780"
"17.70000","4.69753","411.27280"
"17.80000","4.72270","413.50839"
"17.90000","4.74758","415.52512"
"18.00000","4.77261","417.72528"
"18.10000","4.79774","419.88678"
"18.20000","4.82254","422.08102"
"18.30000","4.84774","424.28986"
"18.40000","4.87255","426.53064"
"18.50000","4.89764","428.67041"
"18.60000","4.92261","430.67975"
"18.70000","4.94755","432.80664"
"18.80000","4.97275","435.07693"
"18.90000","4.99754","437.07990"
"19.00000","5.02273","439.35614"
"19.10000","5.04761","441.58469"
"19.20000","5.07256","443.67197"
"19.30000","5.09769","445.82849"
"19.40000","5.12252","447.99759"
"19.50000","5.14773","450.21619"
"19.60000","5.17256","452.33908"
"19.70000","5.19766","454.43042"
"19.80000","5.22259","456.44232"
"19.90000","5.24752","458.76117"
"20.00000","5.27270","460.95047"
"20.10000","5.29755","462.88184"
"20.20000","5.32272","465.17438"
"20.30000","5.34760","467.17105"
"20.40000","5.37259","469.34732"
"20.50000","5.39769","471.60007"
"20.60000","5.42256","473.68384"
"20.70000","5.44771","475.79544"
"20.80000","5.47256","477.86377"
"20.90000","5.49760","480.06955"
"21.00000","5.52266","482.13419"
"21.10000","5.54753","484.27341"
"21.20000","5.57272","486.47836"
"21.30000","5.59759","488.58621"
"21.40000","5.62264","490.62363"
"21.50000","5.64761","492.78156"
"21.60000","5.67256","494.98077"
"21.70000","5.69771","497.20547"
"21.80000","5.72254","499.10736"
"21.90000","5.74773","501.29276"
"22.00000","5.77259","503.49185"
"22.10000","5.79761","505.66852"
"22.20000","5.82268","507.85974"
"22.30000","5.84754","509.72464"
"22.40000","5.87273","511.94528"
"22.50000","5.89757","514.02802"
"22.60000","5.92266","516.14655"
"22.70000","5.94761","518.21649"
"22.80000","5.97256","520.44739"
"22.90000","5.99774","522.49957"
"23.00000","6.02254","524.59009"
"23.10000","6.04770","526.64478"
"23.20000","6.07257","528.77295"
"23.30000","6.09756","530.90344"
"23.40000","6.12268","532.98810"
"23.50000","6.14752","535.13245"
"23.60000","6.17276","537.35248"
"23.70000","6.19757","539.31696"
"23.80000","6.22265","541.37463"
"23.90000","6.24765","543.45459"
"24.00000","6.27257","545.55426"
"24.10000","6.29771","547.66412"
"24.20000","6.32252","549.74731"
"24.30000","6.34767","551.90564"
"24.40000","6.37260","554.12787"
"24.50000","6.39759","556.17773"
"24.60000","6.42269","558.19580"
"24.70000","6.44759","560.36945"
"24.80000","6.47274","562.42004"
"24.90000","6.49757","564.42554"
"25.00000","6.52261","566.55951"
"25.10000","6.54767","568.68524"
"25.20000","6.57252","570.69843"
"25.30000","6.59772","572.68500"
"25.40000","6.62255","574.86633"
"25.50000","6.64769","577.01422"
"25.60000","6.67258","578.98749"
"25.70000","6.69758","581.12671"
"25.80000","6.72274","583.14270"
"25.90000","6.74752","585.21857"
"26.00000","6.77273","587.38586"
"26.10000","6.79757","589.43860"
"26.20000","6.82259","591.43402"
"26.30000","6.84763","593.52802"
"26.40000","6.87253","595.65686"
"26.50000","6.89773","597.66925"
"26.60000","6.92256","599.74658"
"26.70000","6.94770","601.81262"
"26.80000","6.97265","603.85797"
"26.90000","6.99759","605.94562"
"27.00000","7.02273","607.95972"
"27.10000","7.04754","610.05261"
"27.20000","7.07268","612.07410"
"27.30000","7.09756","614.16284"
"27.40000","7.12261","616.25934"
"27.50000","7.14766","618.34503"
"27.60000","7.17254","620.45093"
"27.70000","7.19777","622.44556"
"27.80000","7.22255","624.39331"
"27.90000","7.24766","626.48859"
"28.00000","7.27262","628.51959"
"28.10000","7.29754","630.56372"
"28.20000","7.32270","632.64764"
"28.30000","7.34755","634.67468"
"28.40000","7.37271","636.81116"
"28.50000","7.39760","638.83081"
"28.60000","7.42263","640.87555"
"28.70000","7.44771","642.93878"
"28.80000","7.47253","644.90826"
"28.90000","7.49776","646.95380"
"29.00000","7.52254","649.02136"
"29.10000","7.54762","651.06921"
"29.20000","7.57263","653.09650"
"29.30000","7.59754","655.18152"
"29.40000","7.62269","657.20239"
"29.50000","7.64756","659.21857"
"29.60000","7.67272","661.30365"
"29.70000","7.69760","663.37152"
"29.80000","7.72258","665.29059"
"29.90000","7.74771","667.31226"
"30.00000","7.77254","669.36578"
"30.10000","7.79773","671.43683"
"30.20000","7.82256","673.33600"
"30.30000","7.84763","675.47052"
"30.40000","7.87266","677.37451"
"30.50000","7.89751","679.57135"
"30.60000","7.92273","681.56689"
"30.70000","7.94753","683.50922"
"30.80000","7.97267","685.56866"
"30.90000","7.99763","687.60028"
"31.00000","8.02256","689.67761"
"31.10000","8.04770","691.70007"
"31.20000","8.07255","693.59955"
"31.30000","8.09772","695.72333"
"31.40000","8.12255","697.65601"
"31.50000","8.14762","699.74573"
"31.60000","8.17268","701.67706"
"31.70000","8.19754","703.64648"
"31.80000","8.22273","705.70575"
"31.90000","8.24754","707.79346"
"32.00000","8.27266","709.86066"
"32.10000","8.29760","711.80365"
"32.20000","8.32258","713.83484"
"32.30000","8.34772","715.94989"
"32.40000","8.37257","717.84326"
"32.50000","8.39772","720.03961"
"32.60000","8.42259","721.83038"
"32.70000","8.44757","723.97888"
"32.80000","8.47266","725.86688"
"32.90000","8.49753","727.97223"
"33.00000","8.52272","730.20770"
"33.10000","8.54759","732.03876"
"33.20000","8.57262","734.15344"
"33.30000","8.59764","736.18774"
"33.40000","8.62257","738.11273"
"33.50000","8.64773","740.14319"
"33.60000","8.67255","742.08325"
"33.70000","8.69767","744.17761"
"33.80000","8.72258","746.04559"
"33.90000","8.74757","748.20618"
"34.00000","8.77268","750.06238"
"34.10000","8.79754","752.16193"
"34.20000","8.82274","754.08716"
"34.30000","8.84755","756.04657"
"34.40000","8.87264","758.00397"
"34.50000","8.89767","760.24573"
"34.60000","8.92254","762.19733"
"34.70000","8.94775","764.07275"
"34.80000","8.97254","766.06635"
"34.90000","8.99767","768.07941"
"35.00000","9.02259","769.90918"
"35.10000","9.04755","772.11407"
"35.20000","9.07272","774.00330"
"35.30000","9.09755","775.98907"
"35.40000","9.12274","778.03339"
"35.50000","9.14757","779.96271"
"35.60000","9.17263","781.84222"
"35.70000","9.19767","783.90167"
"35.80000","9.22251","785.86768"
"35.90000","9.24772","787.90326"
"36.00000","9.27256","789.86084"
"36.10000","9.29764","791.83282"
"36.20000","9.32260","793.84399"
"36.30000","9.34759","795.87189"
"36.40000","9.37274","797.82025"
"36.50000","9.39757","799.73126"
"36.60000","9.42270","801.76697"
"36.70000","9.44758","803.68250"
"36.80000","9.47258","805.72778"
"36.90000","9.49763","807.75299"
"37.00000","9.52253","809.72406"
"37.10000","9.54772","811.72382"
"37.20000","9.57254","813.75342"
"37.30000","9.59766","815.73480"
"37.40000","9.62267","817.71381"
"37.50000","9.64756","819.64911"
"37.60000","9.67275","821.59570"
"37.70000","9.69752","823.70087"
"37.80000","9.72267","825.62500"
"37.90000","9.74758","827.60138"
"38.00000","9.77258","829.50275"
"38.10000","9.79771","831.50500"
"38.20000","9.82255","833.39374"
"38.30000","9.84776","835.49750"
"38.40000","9.87256","837.41229"
"38.50000","9.89762","839.46149"
"38.60000","9.92266","841.23944"
"38.70000","9.94753","843.26556"
"38.80000","9.97273","845.40314"
"38.90000","9.99755","847.36023"
"39.00000","10.02270","849.29767"
"39.10000","10.04758","851.12524"
"39.20000","10.07255","853.11224"
"39.30000","10.09772","855.21143"
"39.40000","10.12253","857.19794"
"39.50000","10.14774","859.10663"
"39.60000","10.17259","861.11578"
"39.70000","10.19764","863.09320"
"39.80000","10.22267","864.90149"
"39.90000","10.24754","866.90533"
"40.00000","10.27272","868.83252"
"40.10000","10.29753","870.82458"
"40.20000","10.32264","872.80914"
"40.30000","10.34764","874.69604"
"40.40000","10.37255","876.77399"
"40.50000","10.39773","878.63055"
"40.60000","10.42256","880.70984"
"40.70000","10.44770","882.60742"
"40.80000","10.47259","884.49622"
"40.90000","10.49758","886.59485"
"41.00000","10.52266","888.53650"
"41.10000","10.54754","890.42010"
"41.20000","10.57274","892.37384"
"41.30000","10.59759","894.25146"
"41.40000","10.62264","896.33435"
"41.50000","10.64761","898.28882"
"41.60000","10.67256","900.14954"
"41.70000","10.69771","902.21350"
"41.80000","10.72255","904.04572"
"41.90000","10.74769","906.10541"
"42.00000","10.77259","908.00037"
"42.10000","10.79758","909.89276"
"42.20000","10.82271","911.97034"
"42.30000","10.84753","913.86530"
"42.40000","10.87274","915.83887"
"42.50000","10.89754","917.60522"
"42.60000","10.92261","919.59723"
"42.70000","10.94765","921.60229"
"42.80000","10.97252","923.57611"
"42.90000","10.99775","925.62054"
"43.00000","11.02255","927.44098"
"43.10000","11.04768","929.40015"
"43.20000","11.07261","931.34900"
"43.30000","11.09759","933.41840"
"43.40000","11.12269","935.32513"
"43.50000","11.14752","937.21619"
"43.60000","11.17272","939.19977"
"43.70000","11.19757","941.08862"
"43.80000","11.22265","943.11072"
"43.90000","11.24764","945.07385"
"44.00000","11.27257","947.04645"
"44.10000","11.29774","948.84790"
"44.20000","11.32254","950.89117"
"44.30000","11.34767","952.97498"
"44.40000","11.37263","954.69781"
"44.50000","11.39756","956.72662"
"44.60000","11.42269","958.79053"
"44.70000","11.44756","960.61938"
"44.80000","11.47271","962.54236"
"44.90000","11.49755","964.48138"
"45.00000","11.52261","966.52972"
"45.10000","11.54769","968.41681"
"45.20000","11.57255","970.32581"
"45.30000","11.59772","972.33893"
"45.40000","11.62256","974.21594"
"45.50000","11.64762","976.20233"
"45.60000","11.67261","978.07666"
"45.70000","11.69752","980.09247"
"45.80000","11.72270","981.94098"
"45.90000","11.74755","984.02466"
"46.00000","11.77274","985.89911"
"46.10000","11.79760","987.82910"
"46.20000","11.82261","989.81915"
"46.30000","11.84773","991.70477"
"46.40000","11.87252","993.83307"
"46.50000","11.89773","995.64490"
"46.60000","11.92251","997.57288"
"46.70000","11.94766","999.49695"
"46.80000","11.97262","1001.37189"
"46.90000","11.99755","1003.39551"
"47.00000","12.02278","1005.40680"
"47.10000","12.04753","1007.33575"
"47.20000","12.07271","1009.34070"
"47.30000","12.09758","1011.17828"
"47.40000","12.12256","1013.14105"
"47.50000","12.14768","1015.13824"
"47.60000","12.17255","1017.06097"
"47.70000","12.19774","1018.98779"
"47.80000","12.22255","1020.86896"
"47.90000","12.24767","1022.89728"
"48.00000","12.27266","1024.83057"
"48.10000","12.29756","1026.69177"
"48.20000","12.32276","1028.75720"
"48.30000","12.34755","1030.58215"
"48.40000","12.37265","1032.72339"
"48.50000","12.39757","1034.47253"
"48.60000","12.42256","1036.42993"
"48.70000","12.44769","1038.42773"
"48.80000","12.47256","1040.27234"
"48.90000","12.49773","1042.40820"
"49.00000","12.52259","1044.19971"
"49.10000","12.54761","1046.04858"
"49.20000","12.57268","1048.07959"
"49.30000","12.59755","1049.99304"
"49.40000","12.62273","1051.95898"
"49.50000","12.64754","1053.86035"
"49.60000","12.67267","1055.82629"
"49.70000","12.69761","1057.68323"
"49.80000","12.72255","1059.70251"
"49.90000","12.74776","1061.67017"
"50.00000","12.77252","1063.53540"
"50.10000","12.79770","1065.47864"
"50.20000","12.82261","1067.35901"
"50.30000","12.84759","1069.26465"
"50.40000","12.87269","1071.31506"
"50.50000","12.89753","1073.26978"
"50.60000","12.92274","1075.10571"
"50.70000","12.94753","1077.04602"
"50.80000","12.97265","1078.99988"
"50.90000","12.99764","1080.82227"
"51.00000","13.02255","1082.76001"
"51.10000","13.04777","1084.63245"
"51.20000","13.07254","1086.52917"
"51.30000","13.09768","1088.64758"
"51.40000","13.12258","1090.52710"
"51.50000","13.14760","1092.44153"
"51.60000","13.17269","1094.24414"
"51.70000","13.19757","1096.26331"
"51.80000","13.22275","1098.12817"
"51.90000","13.24754","1100.07227"
"52.00000","13.27263","1101.99805"
"52.10000","13.29762","1103.93298"
"52.20000","13.32253","1105.84753"
"52.30000","13.34773","1107.71448"
"52.40000","13.37258","1109.58105"
"52.50000","13.39770","1111.56946"
"52.60000","13.42259","1113.48328"
"52.70000","13.44762","1115.36377"
"52.80000","13.47268","1117.24133"
"52.90000","13.49756","1119.14685"
"53.00000","13.52269","1121.10645"
"53.10000","13.54759","1122.96240"
"53.20000","13.57261","1124.97693"
"53.30000","13.59764","1126.84314"
"53.40000","13.62256","1128.65991"
"53.50000","13.64774","1130.59851"
"53.60000","13.67257","1132.50574"
"53.70000","13.69765","1134.49866"
"53.80000","13.72263","1136.35657"
"53.90000","13.74755","1138.31421"
"54.00000","13.77274","1140.29944"
"54.10000","13.79752","1142.08289"
"54.20000","13.82271","1144.01611"
"54.30000","13.84759","1146.01538"
"54.40000","13.87257","1147.79114"
"54.50000","13.89770","1149.81067"
"54.60000","13.92254","1151.60657"
"54.70000","13.94777","1153.53882"
"54.80000","13.97252","1155.32690"
"54.90000","13.99768","1157.29297"
"55.00000","14.02263","1159.22742"
"55.10000","14.04752","1161.08557"
"55.20000","14.07272","1163.04639"
"55.30000","14.09754","1165.03015"
"55.40000","14.12270","1166.81091"
"55.50000","14.14758","1168.72473"
"55.60000","14.17261","1170.71326"
"55.70000","14.19771","1172.54443"
"55.80000","14.22256","1174.38428"
"55.90000","14.24772","1176.41785"
"56.00000","14.27254","1178.29761"
"56.10000","14.29764","1180.10913"
"56.20000","14.32260","1181.92334"
"56.30000","14.34756","1184.05017"
"56.40000","14.37271","1185.85071"
"56.50000","14.39754","1187.78809"
"56.60000","14.42271","1189.69153"
"56.70000","14.44762","1191.71118"
"56.80000","14.47260","1193.62927"
"56.90000","14.49772","1195.51196"
"57.00000","14.52252","1197.40857"
"57.10000","14.54770","1199.33276"
"57.20000","14.57255","1201.33472"
"57.30000","14.59762","1203.14709"
"57.40000","14.62264","1205.21887"
"57.50000","14.64757","1207.20142"
"57.60000","14.67275","1209.08191"
"57.70000","14.69756","1210.93750"
"57.80000","14.72267","1212.92554"
"57.90000","14.74763","1214.92358"
"58.00000","14.77256","1216.76648"
"58.10000","14.79771","1218.76294"
"58.20000","14.82254","1220.54102"
"58.30000","14.84772","1222.57361"
"58.40000","14.87255","1224.48230"
"58.50000","14.89758","1226.42297"
"58.60000","14.92268","1228.40674"
"58.70000","14.94754","1230.38940"
"58.80000","14.97276","1232.30322"
"58.90000","14.99754","1234.18567"
"59.00000","15.02267","1236.09302"
"59.10000","15.04763","1237.92834"
"59.20000","15.07253","1240.02869"
"59.30000","15.09772","1241.96533"
"59.40000","15.12252","1243.81384"
"59.50000","15.14769","1245.84534"
"59.60000","15.17260","1247.64148"
"59.70000","15.19760","1249.66736"
"59.80000","15.22270","1251.49390"
"59.90000","15.24754","1253.51758"
"60.00000","15.27271","1255.45532"
"60.10000","15.29755","1257.27747"
"60.20000","15.32262","1259.39832"
"60.30000","15.34763","1261.12219"
"60.40000","15.37258","1263.13489"
"60.50000","15.39776","1265.00110"
"60.60000","15.42256","1266.96411"
"60.70000","15.44768","1268.97339"
"60.80000","15.47259","1270.64331"
"60.90000","15.49756","1272.62988"
"61.00000","15.52269","1274.55298"
"61.10000","15.54755","1276.41711"
"61.20000","15.57272","1278.46521"
"61.30000","15.59757","1280.27991"
"61.40000","15.62263","1282.17578"
"61.50000","15.64766","1284.21118"
"61.60000","15.67255","1286.13745"
"61.70000","15.69774","1288.03113"
"61.80000","15.72251","1289.84656"
"61.90000","15.74767","1291.78003"
"62.00000","15.77260","1293.73682"
"62.10000","15.79757","1295.70007"
"62.20000","15.82273","1297.54199"
"62.30000","15.84757","1299.51672"
"62.40000","15.87269","1301.40869"
"62.50000","15.89758","1303.25916"
"62.60000","15.92259","1305.24097"
"62.70000","15.94765","1307.09302"
"62.80000","15.97253","1309.10205"
"62.90000","15.99770","1311.05542"
"63.00000","16.02256","1312.87842"
"63.10000","16.04769","1314.93274"
"63.20000","16.07263","1316.75854"
"63.30000","16.09758","1318.71252"
"63.40000","16.12275","1320.67908"
"63.50000","16.14754","1322.40161"
"63.60000","16.17268","1324.55884"
"63.70000","16.19758","1326.26025"
"63.80000","16.22260","1328.26428"
"63.90000","16.24767","1330.24622"
"64.00000","16.27255","1332.03394"
"64.10000","16.29773","1334.02661"
"64.20000","16.32253","1335.84485"
"64.30000","16.34766","1337.84839"
"64.40000","16.37266","1339.65552"
"64.50000","16.39757","1341.62158"
"64.60000","16.42274","1343.55933"
"64.70000","16.44755","1345.44080"
"64.80000","16.47265","1347.34973"
"64.90000","16.49756","1349.28040"
"65.00000","16.52256","1351.16663"
"65.10000","16.54769","1353.11755"
"65.20000","16.57256","1355.01355"
"65.30000","16.59776","1356.92371"
"65.40000","16.62258","1358.83667"
"65.50000","16.64765","1360.84448"
"65.60000","16.67265","1362.80151"
"65.70000","16.69753","1364.59900"
"65.80000","16.72272","1366.67688"
"65.90000","16.74750","1368.47253"
"66.00000","16.77269","1370.46814"
"66.10000","16.79760","1372.39478"
"66.20000","16.82259","1374.34009"
"66.30000","16.84775","1376.12183"
"66.40000","16.87252","1378.12427"
"66.50000","16.89772","1380.09485"
"66.60000","16.92255","1381.92969"
"66.70000","16.94761","1383.98596"
"66.80000","16.97267","1385.76660"
"66.90000","16.99752","1387.69397"
"67.00000","17.02274","1389.66174"
"67.10000","17.04753","1391.56287"
"67.20000","17.07269","1393.53687"
"67.30000","17.09764","1395.37524"
"67.40000","17.12260","1397.34180"
"67.50000","17.14776","1399.23511"
"67.54200","17.15812","1400.00244"
