Time,Extension,Load
"12.90000","3.54639","309.13745"
"13.00000","3.57149","311.38416"
"13.10000","3.59635","313.51706"
"13.20000","3.62154","315.70465"
"13.30000","3.64634","317.90765"
"13.40000","3.67146","320.10825"
"13.50000","3.69645","322.27075"
"13.60000","3.72137","324.53558"
"13.70000","3.74650","326.75833"
"13.80000","3.77135","328.84277"
"13.90000","3.79644","331.08777"
"14.00000","3.82140","333.17224"
"14.10000","3.84639","335.46841"
"14.20000","3.87149","337.59378"
"14.30000","3.89635","339.73752"
"14.40000","3.92152","341.87079"
"14.50000","3.94636","344.12286"
"14.60000","3.97141","346.28107"
"14.70000","3.99648","348.41211"
"14.80000","4.02135","350.67032"
"14.90000","4.04652","352.98199"
"15.00000","4.07136","355.15204"
"15.10000","4.09647","357.19501"
"15.20000","4.12142","359.29169"
"15.30000","4.14639","361.63364"
"15.40000","4.17154","363.74814"
"15.50000","4.19633","365.76501"
"15.60000","4.22147","368.10104"
"15.70000","4.24636","370.34158"
"15.80000","4.27136","372.48608"
"15.90000","4.29648","374.70126"
"16.00000","4.32135","376.85330"
"16.10000","4.34653","379.02219"
"16.20000","4.37134","381.10849"
"16.30000","4.39645","383.40863"
"16.40000","4.42145","385.49380"
"16.50000","4.44637","387.74426"
"16.60000","4.47153","390.03061"
"16.70000","4.49633","392.05417"
"16.80000","4.52148","394.28467"
"16.90000","4.54635","396.33237"
"17.00000","4.57139","398.58698"
"17.10000","4.59647","400.81097"
"17.20000","4.62133","403.02133"
"17.30000","4.64656","405.14944"
"17.40000","4.67135","407.27551"
"17.50000","4.69647","409.55347"
"17.60000","4.72146","411.71854"
"17.70000","4.74635","413.81210"
"17.80000","4.77150","415.96448"
"17.90000","4.79632","418.17200"
"18.00000","4.82147","420.38675"
"18.10000","4.84638","422.40140"
"18.20000","4.87139","424.64346"
"18.30000","4.89651","426.81256"
"18.40000","4.92135","428.85629"
"18.50000","4.94651","430.97339"
"18.60000","4.97135","433.29852"
"18.70000","4.99641","435.39261"
"18.80000","5.02147","437.48032"
"18.90000","5.04637","439.67105"
"19.00000","5.07151","441.86777"
"19.10000","5.09631","443.99844"
"19.20000","5.12144","446.21246"
"19.30000","5.14642","448.34964"
"19.40000","5.17138","450.42303"
"19.50000","5.19656","452.65808"
"19.60000","5.22132","454.76038"
"19.70000","5.24650","456.99451"
"19.80000","5.27138","458.97412"
"19.90000","5.29636","461.21921"
"20.00000","5.32150","463.32404"
"20.10000","5.34632","465.49164"
"20.20000","5.37155","467.68170"
"20.30000","5.39635","469.77032"
"20.40000","5.42144","471.95056"
"20.50000","5.44646","474.00751"
"20.60000","5.47135","476.17737"
"20.70000","5.49650","478.47089"
"20.80000","5.52132","480.43732"
"20.90000","5.54649","482.48932"
"21.00000","5.57137","484.65417"
"21.10000","5.59643","486.80640"
"21.20000","5.62151","489.04346"
"21.30000","5.64635","491.08868"
"21.40000","5.67153","493.22244"
"21.50000","5.69633","495.33099"
"21.60000","5.72144","497.51065"
"21.70000","5.74643","499.56329"
"21.80000","5.77133","501.73312"
"21.90000","5.79652","503.75497"
"22.00000","5.82135","505.96701"
"22.10000","5.84649","508.04471"
"22.20000","5.87136","510.16168"
"22.30000","5.89641","512.40369"
"22.40000","5.92151","514.32715"
"22.50000","5.94633","516.52557"
"22.60000","5.97151","518.76501"
"22.70000","5.99636","520.70587"
"22.80000","6.02140","522.89301"
"22.90000","6.04647","524.87952"
"23.00000","6.07136","527.03119"
"23.10000","6.09653","529.20984"
"23.20000","6.12137","531.35162"
"23.30000","6.14644","533.35571"
"23.40000","6.17140","535.49469"
"23.50000","6.19634","537.70135"
"23.60000","6.22148","539.58728"
"23.70000","6.24634","541.79889"
"23.80000","6.27153","543.89545"
"23.90000","6.29636","546.00140"
"24.00000","6.32145","548.31152"
"24.10000","6.34649","550.17444"
"24.20000","6.37135","552.34814"
"24.30000","6.39652","554.44904"
"24.40000","6.42133","556.48682"
"24.50000","6.44646","558.66132"
"24.60000","6.47140","560.72113"
"24.70000","6.49638","562.91797"
"24.80000","6.52152","564.92334"
"24.90000","6.54633","567.06018"
"25.00000","6.57154","569.26477"
"25.10000","6.59639","571.13116"
"25.20000","6.62142","573.29626"
"25.30000","6.64649","575.39288"
"25.40000","6.67134","577.47070"
"25.50000","6.69647","579.52338"
"25.60000","6.72133","581.69043"
"25.70000","6.74643","583.70361"
"25.80000","6.77142","585.87720"
"25.90000","6.79638","587.88489"
"26.00000","6.82157","589.93738"
"26.10000","6.84636","591.99811"
"26.20000","6.87149","594.19135"
"26.30000","6.89638","596.05792"
"26.40000","6.92137","598.29590"
"26.50000","6.94647","600.41968"
"26.60000","6.97131","602.39618"
"26.70000","6.99652","604.45984"
"26.80000","7.02134","606.60266"
"26.90000","7.04644","608.62720"
"27.00000","7.07149","610.67310"
"27.10000","7.09635","612.71393"
"27.20000","7.12152","614.90735"
"27.30000","7.14633","616.80566"
"27.40000","7.17145","619.05347"
"27.50000","7.19642","621.06738"
"27.60000","7.22137","623.14276"
"27.70000","7.24653","625.12408"
"27.80000","7.27134","627.25885"
"27.90000","7.29653","629.28058"
"28.00000","7.32136","631.32074"
"28.10000","7.34644","633.33160"
"28.20000","7.37148","635.38367"
"28.30000","7.39634","637.44971"
"28.40000","7.42154","639.64746"
"28.50000","7.44633","641.61652"
"28.60000","7.47144","643.66943"
"28.70000","7.49642","645.67432"
"28.80000","7.52138","647.76660"
"28.90000","7.54652","649.75031"
"29.00000","7.57133","651.80261"
"29.10000","7.59649","653.82562"
"29.20000","7.62136","655.97430"
"29.30000","7.64641","658.03168"
"29.40000","7.67147","659.93073"
"29.50000","7.69634","662.05005"
"29.60000","7.72152","663.99933"
"29.70000","7.74633","666.17212"
"29.80000","7.77144","668.17181"
"29.90000","7.79642","670.10248"
"30.00000","7.82136","672.19611"
"30.10000","7.84652","674.18622"
"30.20000","7.87137","676.25574"
"30.30000","7.89648","678.49060"
"30.40000","7.92138","680.28180"
"30.50000","7.94640","682.31549"
"30.60000","7.97146","684.41675"
"30.70000","7.99632","686.38629"
"30.80000","8.02153","688.44751"
"30.90000","8.04638","690.53833"
"31.00000","8.07146","692.44720"
"31.10000","8.09646","694.52698"
"31.20000","8.12134","696.57013"
"31.30000","8.14650","698.63855"
"31.40000","8.17133","700.69275"
"31.50000","8.19648","702.78955"
"31.60000","8.22141","704.65674"
"31.70000","8.24638","706.71246"
"31.80000","8.27156","708.83154"
"31.90000","8.29631","710.84283"
"32.00000","8.32150","712.90082"
"32.10000","8.34633","714.90643"
"32.20000","8.37141","716.92316"
"32.30000","8.39647","719.01672"
"32.40000","8.42134","720.93378"
"32.50000","8.44655","722.98700"
"32.60000","8.47134","725.10059"
"32.70000","8.49651","727.02777"
"32.80000","8.52141","729.11493"
"32.90000","8.54638","731.21686"
"33.00000","8.57147","733.18671"
"33.10000","8.59631","735.06116"
"33.20000","8.62148","737.23151"
"33.30000","8.64637","739.07635"
"33.40000","8.67142","741.09576"
"33.50000","8.69646","743.13440"
"33.60000","8.72135","745.15552"
"33.70000","8.74654","747.20306"
"33.80000","8.77134","749.12805"
"33.90000","8.79646","751.28583"
"34.00000","8.82143","753.27350"
"34.10000","8.84636","755.25446"
"34.20000","8.87150","757.12323"
"34.30000","8.89636","759.11859"
"34.40000","8.92150","761.14996"
"34.50000","8.94639","763.17078"
"34.60000","8.97143","765.10602"
"34.70000","8.99650","767.05902"
"34.80000","9.02133","769.10101"
"34.90000","9.04649","771.16211"
"35.00000","9.07135","773.18597"
"35.10000","9.09641","775.04724"
"35.20000","9.12145","777.13684"
"35.30000","9.14634","779.12592"
"35.40000","9.17151","781.14264"
"35.50000","9.19636","783.06787"
"35.60000","9.22147","785.09637"
"35.70000","9.24642","787.07654"
"35.80000","9.27140","789.08765"
"35.90000","9.29650","791.04773"
"36.00000","9.32133","793.04846"
"36.10000","9.34652","795.05267"
"36.20000","9.37134","797.01227"
"36.30000","9.39642","799.06451"
"36.40000","9.42143","800.91327"
"36.50000","9.44632","803.03204"
"36.60000","9.47156","805.02124"
"36.70000","9.49635","806.96765"
"36.80000","9.52150","809.02448"
"36.90000","9.54642","810.87823"
"37.00000","9.57136","812.85516"
"37.10000","9.59647","814.79950"
"37.20000","9.62132","816.75604"
"37.30000","9.64649","818.86829"
"37.40000","9.67136","820.84930"
"37.50000","9.69645","822.81268"
"37.60000","9.72147","824.76141"
"37.70000","9.74632","826.73328"
"37.80000","9.77154","828.67249"
"37.90000","9.79636","830.66113"
"38.00000","9.82143","832.73376"
"38.10000","9.84641","834.52936"
"38.20000","9.87137","836.67023"
"38.30000","9.89650","838.62183"
"38.40000","9.92132","840.58020"
"38.50000","9.94648","842.45911"
"38.60000","9.97138","844.39722"
"38.70000","9.99641","846.37030"
"38.80000","10.02151","848.40637"
"38.90000","10.04635","850.34326"
"39.00000","10.07153","852.37866"
"39.10000","10.09636","854.37695"
"39.20000","10.12143","856.32513"
"39.30000","10.14644","858.17621"
"39.40000","10.17134","860.16974"
"39.50000","10.19655","862.14819"
"39.60000","10.22134","864.19397"
"39.70000","10.24647","866.08978"
"39.80000","10.27140","868.03290"
"39.90000","10.29638","869.96527"
"40.00000","10.32149","872.00336"
"40.10000","10.34632","873.91779"
"40.20000","10.37151","875.93903"
"40.30000","10.39634","877.83600"
"40.40000","10.42144","879.80090"
"40.50000","10.44647","881.70587"
"40.60000","10.47137","883.70752"
"40.70000","10.49656","885.60376"
"40.80000","10.52134","887.61505"
"40.90000","10.54648","889.54065"
"41.00000","10.57141","891.43066"
"41.10000","10.59637","893.37769"
"41.20000","10.62148","895.19360"
"41.30000","10.64632","897.19977"
"41.40000","10.67151","899.31891"
"41.50000","10.69634","901.16595"
"41.60000","10.72145","903.10126"
"41.70000","10.74647","905.07318"
"41.80000","10.77133","907.04559"
"41.90000","10.79651","909.05566"
"42.00000","10.82133","910.78467"
"42.10000","10.84647","912.89447"
"42.20000","10.87142","914.69641"
"42.30000","10.89638","916.78052"
"42.40000","10.92153","918.59375"
"42.50000","10.94636","920.51306"
"42.60000","10.97148","922.52838"
"42.70000","10.99638","924.39856"
"42.80000","11.02138","926.34985"
"42.90000","11.04648","928.34375"
"43.00000","11.07133","930.31696"
"43.10000","11.09654","932.21783"
"43.20000","11.12137","934.10870"
"43.30000","11.14648","936.06354"
"43.40000","11.17145","937.94977"
"43.50000","11.19636","939.97528"
"43.60000","11.22154","941.88934"
"43.70000","11.24632","943.73730"
"43.80000","11.27148","945.67517"
"43.90000","11.29639","947.61487"
"44.00000","11.32139","949.47406"
"44.10000","11.34649","951.42212"
"44.20000","11.37135","953.32440"
"44.30000","11.39654","955.26392"
"44.40000","11.42136","957.18604"
"44.50000","11.44646","959.23468"
"44.60000","11.47146","961.08423"
"44.70000","11.49634","963.10114"
"44.80000","11.52149","964.94116"
"44.90000","11.54630","966.86902"
"45.00000","11.57147","968.88513"
"45.10000","11.59637","970.67572"
"45.20000","11.62143","972.71167"
"45.30000","11.64652","974.60522"
"45.40000","11.67136","976.56213"
"45.50000","11.69652","978.45599"
"45.60000","11.72134","980.27838"
"45.70000","11.74643","982.19879"
"45.80000","11.77143","984.26172"
"45.90000","11.79634","986.23615"
"46.00000","11.82153","988.11871"
"46.10000","11.84633","989.94800"
"46.20000","11.87150","991.92365"
"46.30000","11.89645","993.84375"
"46.40000","11.92137","995.76172"
"46.50000","11.94650","997.69141"
"46.60000","11.97132","999.68689"
"46.70000","11.99649","1001.60968"
"46.80000","12.02143","1003.54419"
"46.90000","12.04641","1005.51636"
"47.00000","12.07148","1007.38013"
"47.10000","12.09634","1009.33209"
"47.20000","12.12154","1011.18787"
"47.30000","12.14637","1013.18304"
"47.40000","12.17145","1015.14624"
"47.50000","12.19644","1016.96075"
"47.60000","12.22132","1018.84070"
"47.70000","12.24652","1020.94843"
"47.80000","12.27131","1022.95001"
"47.90000","12.29650","1024.88794"
"48.00000","12.32137","1026.73450"
"48.10000","12.34642","1028.74548"
"48.20000","12.37150","1030.60840"
"48.30000","12.39633","1032.60376"
"48.40000","12.42155","1034.58752"
"48.50000","12.44633","1036.37109"
"48.60000","12.47145","1038.40515"
"48.70000","12.49643","1040.35339"
"48.80000","12.52134","1042.26746"
"48.90000","12.54653","1044.27039"
"49.00000","12.57131","1046.16589"
"49.10000","12.59650","1048.02014"
"49.20000","12.62139","1049.91638"
"49.30000","12.64638","1051.87683"
"49.40000","12.67152","1053.90198"
"49.50000","12.69636","1055.65259"
"49.60000","12.72151","1057.76440"
"49.70000","12.74638","1059.57141"
"49.80000","12.77141","1061.56860"
"49.90000","12.79643","1063.44153"
"50.00000","12.82134","1065.39954"
"50.10000","12.84655","1067.31750"
"50.20000","12.87136","1069.20520"
"50.30000","12.89649","1071.17798"
"50.40000","12.92141","1072.99646"
"50.50000","12.94636","1074.99133"
"50.60000","12.97148","1076.83325"
"50.70000","12.99635","1078.86670"
"50.80000","13.02151","1080.87366"
"50.90000","13.04640","1082.72559"
"51.00000","13.07142","1084.60437"
"51.10000","13.09648","1086.55725"
"51.20000","13.12131","1088.45337"
"51.30000","13.14650","1090.45837"
"51.40000","13.17132","1092.35669"
"51.50000","13.19644","1094.20251"
"51.60000","13.22145","1096.20386"
"51.70000","13.24635","1098.07617"
"51.80000","13.27156","1099.99536"
"51.90000","13.29635","1101.88477"
"52.00000","13.32152","1103.85962"
"52.10000","13.34637","1105.80164"
"52.20000","13.37139","1107.72998"
"52.30000","13.39646","1109.52600"
"52.40000","13.42132","1111.51282"
"52.50000","13.44651","1113.45471"
"52.60000","13.47133","1115.34387"
"52.70000","13.49648","1117.47119"
"52.80000","13.52142","1119.24304"
"52.90000","13.54638","1121.06372"
"53.00000","13.57152","1123.02759"
"53.10000","13.59630","1125.08069"
"53.20000","13.62150","1127.04285"
"53.30000","13.64635","1128.83130"
"53.40000","13.67141","1130.94934"
"53.50000","13.69647","1132.71704"
"53.60000","13.72134","1134.58276"
"53.70000","13.74652","1136.59302"
"53.80000","13.77137","1138.38208"
"53.90000","13.79646","1140.40137"
"54.00000","13.82145","1142.36487"
"54.10000","13.84635","1144.17834"
"54.20000","13.87153","1146.25708"
"54.30000","13.89634","1148.08289"
"54.40000","13.92145","1150.08899"
"54.50000","13.94641","1151.87439"
"54.60000","13.97135","1153.70630"
"54.70000","13.99649","1155.75391"
"54.80000","14.02135","1157.63965"
"54.90000","14.04651","1159.53210"
"55.00000","14.07140","1161.39038"
"55.10000","14.09643","1163.40344"
"55.20000","14.12147","1165.26917"
"55.30000","14.14633","1167.20947"
"55.40000","14.17150","1169.07483"
"55.50000","14.19631","1171.01221"
"55.60000","14.22145","1172.87708"
"55.70000","14.24640","1174.88892"
"55.80000","14.27139","1176.85889"
"55.90000","14.29658","1178.69922"
"56.00000","14.32135","1180.72131"
"56.10000","14.34651","1182.62280"
"56.20000","14.37139","1184.52966"
"56.30000","14.39637","1186.43152"
"56.40000","14.42145","1188.41125"
"56.50000","14.44632","1190.29175"
"56.60000","14.47153","1192.38342"
"56.70000","14.49636","1194.18408"
"56.80000","14.52148","1196.17761"
"56.90000","14.54645","1198.24341"
"57.00000","14.57135","1199.95032"
"57.10000","14.59653","1202.06750"
"57.20000","14.62133","1203.99915"
"57.30000","14.64649","1206.12439"
"57.40000","14.67138","1207.92151"
"57.50000","14.69641","1209.92920"
"57.60000","14.72146","1211.72852"
"57.70000","14.74632","1213.62634"
"57.80000","14.77150","1215.66431"
"57.90000","14.79636","1217.68994"
"58.00000","14.82145","1219.58936"
"58.10000","14.84644","1221.55334"
"58.20000","14.87135","1223.46912"
"58.30000","14.89651","1225.33154"
"58.40000","14.92134","1227.28027"
"58.50000","14.94648","1229.33484"
"58.60000","14.97139","1231.17102"
"58.70000","14.99637","1233.16797"
"58.80000","15.02151","1235.20618"
"58.90000","15.04632","1237.15894"
"59.00000","15.07151","1239.03979"
"59.10000","15.09637","1240.91858"
"59.20000","15.12141","1242.99902"
"59.30000","15.14645","1244.86353"
"59.40000","15.17132","1246.74353"
"59.50000","15.19651","1248.69971"
"59.60000","15.22135","1250.65820"
"59.70000","15.24651","1252.60291"
"59.80000","15.27142","1254.60352"
"59.90000","15.29638","1256.52539"
"60.00000","15.32153","1258.46094"
"60.10000","15.34632","1260.31506"
"60.20000","15.37150","1262.41125"
"60.30000","15.39642","1264.23389"
"60.40000","15.42140","1266.18896"
"60.50000","15.44646","1268.01624"
"60.60000","15.47131","1269.91113"
"60.70000","15.49654","1272.06238"
"60.80000","15.52133","1273.79846"
"60.90000","15.54647","1275.73730"
"61.00000","15.57143","1277.63428"
"61.10000","15.59634","1279.60095"
"61.20000","15.62151","1281.63904"
"61.30000","15.64633","1283.37207"
"61.40000","15.67152","1285.37683"
"61.50000","15.69640","1287.16785"
"61.60000","15.72139","1289.18909"
"61.70000","15.74651","1291.09094"
"61.80000","15.77133","1292.90271"
"61.90000","15.79650","1294.94873"
"62.00000","15.82136","1296.76233"
"62.10000","15.84642","1298.74329"
"62.20000","15.87143","1300.68982"
"62.30000","15.89636","1302.48022"
"62.40000","15.92153","1304.33911"
"62.50000","15.94637","1306.19067"
"62.60000","15.97153","1308.23083"
"62.70000","15.99640","1310.26904"
"62.80000","16.02137","1312.18262"
"62.90000","16.04650","1313.94031"
"63.00000","16.07131","1315.97009"
"63.10000","16.09651","1317.92188"
"63.20000","16.12137","1319.73230"
"63.30000","16.14644","1321.78577"
"63.40000","16.17143","1323.51318"
"63.50000","16.19636","1325.54749"
"63.60000","16.22158","1327.42151"
"63.70000","16.24633","1329.43481"
"63.80000","16.27148","1331.29773"
"63.90000","16.29643","1333.21704"
"64.00000","16.32133","1335.19617"
"64.10000","16.34648","1337.10852"
"64.20000","16.37130","1339.01880"
"64.30000","16.39652","1340.94849"
"64.40000","16.42137","1342.86865"
"64.50000","16.44646","1344.86682"
"64.60000","16.47148","1346.73718"
"64.70000","16.49634","1348.75037"
"64.80000","16.52155","1350.65576"
"64.90000","16.54633","1352.57581"
"65.00000","16.57145","1354.48120"
"65.10000","16.59639","1356.23828"
"65.20000","16.62136","1358.34497"
"65.30000","16.64651","1360.33118"
"65.40000","16.67136","1362.13953"
"65.50000","16.69654","1364.09521"
"65.60000","16.72138","1365.89087"
"65.70000","16.74641","1367.95789"
"65.80000","16.77147","1369.82532"
"65.90000","16.79632","1371.79175"
"66.00000","16.82150","1373.84924"
"66.10000","16.84637","1375.60278"
"66.20000","16.87143","1377.54138"
"66.30000","16.89644","1379.50623"
"66.40000","16.92136","1381.33032"
"66.50000","16.94654","1383.34265"
"66.60000","16.97137","1385.13586"
"66.70000","16.99649","1387.23975"
"66.80000","17.02139","1389.06250"
"66.90000","17.04637","1391.00720"
"67.00000","17.07146","1392.99890"
"67.10000","17.09632","1394.85327"
"67.20000","17.12151","1396.86194"
"67.30000","17.14636","1398.93018"
"67.35000","17.15886","1400.02014"
